ticket_id,date_submitted,channel,category,text,word_count,sentiment_label,intent_label,resolution_status,response_time_hours,csat_score,agent_id
TKT-00296,2024-07-12,social_media,returns,i have a negative experience regarding returns. this is a cancellation.,11,negative,cancellation,resolved,25.6,2.0,agt-037
TKT-01017,2024-03-05,social_media,returns,i have a negative experience regarding returns. this is a inquiry.,11,negative,inquiry,resolved,66.7,1.0,agt-043
TKT-01276,2024-07-05,phone_transcript,billing,i have a neutral experience regarding billing. this is a feedback.,11,neutral,feedback,escalated,61.1,1.0,agt-021
TKT-00456,2024-04-23,phone_transcript,billing,i have a negative experience regarding billing. this is a cancellation.,11,negative,cancellation,resolved,15.9,2.0,agt-018
TKT-01497,2024-08-04,social_media,billing,i have a positive experience regarding billing. this is a complaint.,11,positive,complaint,resolved,17.5,4.0,agt-032
TKT-00816,2024-03-17,phone_transcript,billing,i have a positive experience regarding billing. this is a inquiry.,11,positive,inquiry,pending,45.3,,agt-016
TKT-00270,2024-09-21,email,billing,you overcharged me by 49.99. i need this fixed now or i'm canceling.,13,negative,complaint,resolved,70.7,5.0,agt-050
TKT-00996,2024-07-06,social_media,shipping,i have a negative experience regarding shipping. this is a escalation request.,12,negative,escalation_request,escalated,56.3,1.0,agt-018
TKT-00202,2024-02-17,social_media,shipping,i have a neutral experience regarding shipping. this is a inquiry.,11,neutral,inquiry,escalated,38.8,4.0,agt-039
TKT-00162,2024-06-12,chat,returns,i have a neutral experience regarding returns. this is a complaint.,11,neutral,complaint,resolved,53.0,4.0,agt-024
TKT-00730,2024-06-17,email,account,i have a neutral experience regarding account. this is a feedback.,11,,feedback,resolved,42.5,1.0,agt-038
TKT-00402,2024-11-21,email,account,i have a negative experience regarding account. this is a feedback.,11,negative,feedback,resolved,0.9,1.0,agt-028
TKT-00703,2024-03-04,phone_transcript,billing,i have a negative experience regarding billing. this is a feedback.,11,negative,feedback,pending,46.5,,agt-035
TKT-01130,2024-01-29,email,shipping,i have a negative experience regarding shipping. this is a inquiry.,11,negative,inquiry,unresolved,32.4,2.0,agt-012
TKT-00566,2024-10-29,chat,technical support,how do i reset my api key without disrupting existing integrations?,11,neutral,inquiry,escalated,68.2,5.0,agt-003
TKT-01414,2024-07-26,email,returns,what's the return process for international orders?,7,neutral,inquiry,unresolved,42.7,3.0,agt-008
TKT-01022,2024-09-01,social_media,returns,i have a negative experience regarding returns. this is a inquiry.,11,negative,inquiry,resolved,50.6,3.0,agt-033
TKT-01026,2024-03-27,social_media,shipping,i have a positive experience regarding shipping. this is a complaint.,11,positive,complaint,resolved,21.1,5.0,agt-015
TKT-01412,2024-04-06,phone_transcript,account,i have a neutral experience regarding account. this is a inquiry.,11,neutral,inquiry,pending,35.7,,agt-040
TKT-01105,2024-11-09,phone_transcript,billing,i have a neutral experience regarding billing. this is a complaint.,11,neutral,complaint,resolved,21.1,3.0,agt-041
TKT-00206,2024-04-23,social_media,shipping,i have a negative experience regarding shipping. this is a inquiry.,11,negative,inquiry,resolved,53.5,1.0,agt-047
TKT-00035,2024-05-15,chat,billing,i have a positive experience regarding billing. this is a cancellation.,11,positive,cancellation,pending,3.2,,agt-021
TKT-00776,2024-03-18,social_media,account,i have a positive experience regarding account. this is a complaint.,11,positive,complaint,resolved,27.4,4.0,agt-029
TKT-00509,2024-03-28,phone_transcript,shipping,you shipped to the wrong address even though i updated it before the order was processed.,16,negative,complaint,pending,5.6,,agt-004
TKT-01476,2024-10-24,phone_transcript,billing,i was charged twice for my subscription this month and i need a refund immediately. this is completely unacceptable.,19,negative,complaint,unresolved,51.1,4.0,agt-046
TKT-01391,2024-06-02,chat,account,i have a neutral experience regarding account. this is a complaint.,11,neutral,complaint,resolved,64.2,4.0,agt-038
TKT-00092,2024-07-31,phone_transcript,shipping,the package arrived damaged. everything inside was broken.,8,negative,complaint,resolved,13.1,1.0,agt-033
TKT-01364,2024-09-21,phone_transcript,returns,i have a neutral experience regarding returns. this is a complaint.,11,neutral,complaint,resolved,42.4,4.0,agt-033
TKT-00898,2024-12-15,social_media,shipping,i have a positive experience regarding shipping. this is a inquiry.,11,positive,inquiry,resolved,3.6,5.0,agt-045
TKT-00565,2024-04-20,social_media,technical support,i have a positive experience regarding technical support. this is a escalation request.,13,positive,escalation_request,escalated,42.8,5.0,agt-048
TKT-01370,2024-05-05,phone_transcript,shipping,i have a negative experience regarding shipping. this is a feedback.,11,negative,feedback,escalated,16.7,1.0,agt-033
TKT-00777,2024-07-31,email,shipping,i have a positive experience regarding shipping. this is a inquiry.,11,positive,,pending,46.8,,agt-047
TKT-00242,2024-04-22,email,returns,i have a neutral experience regarding returns. this is a complaint.,11,neutral,complaint,escalated,21.4,1.0,agt-030
TKT-00014,2024-03-25,social_media,account,i have a negative experience regarding account. this is a complaint.,11,negative,complaint,unresolved,19.5,4.0,agt-035
TKT-00316,2024-12-12,chat,account,i have a negative experience regarding account. this is a complaint.,11,negative,complaint,pending,15.3,,agt-050
TKT-00601,2024-05-09,email,billing,can you explain what the 'service fee' on my invoice means?,11,,inquiry,resolved,3.6,2.0,agt-039
TKT-00388,2024-07-11,email,technical support,what are the rate limits for the rest api?,9,neutral,inquiry,pending,70.0,,agt-032
TKT-01298,2024-12-20,social_media,account,i have a neutral experience regarding account. this is a inquiry.,11,neutral,,resolved,11.5,1.0,agt-032
TKT-00167,2024-05-27,chat,returns,what's the return process for international orders?,7,neutral,inquiry,resolved,5.8,2.0,agt-044
TKT-00841,2024-11-11,email,returns,i have a negative experience regarding returns. this is a escalation request.,12,negative,escalation_request,resolved,33.4,1.0,agt-047
TKT-00021,2024-05-31,social_media,shipping,i have a neutral experience regarding shipping. this is a cancellation.,11,neutral,cancellation,resolved,16.1,1.0,agt-021
TKT-00647,2024-07-15,social_media,technical support,i have a negative experience regarding technical support. this is a cancellation.,12,negative,cancellation,pending,51.2,,agt-007
TKT-01155,2024-10-22,phone_transcript,returns,it's been 3 weeks and i still haven't received my refund. this is ridiculous.,14,negative,complaint,escalated,11.4,4.0,agt-035
TKT-00832,2024-03-06,social_media,returns,i have a positive experience regarding returns. this is a escalation request.,12,positive,escalation_request,resolved,19.0,4.0,agt-010
TKT-01268,2024-04-04,chat,technical support,i have a neutral experience regarding technical support. this is a complaint.,12,neutral,complaint,resolved,16.0,1.0,agt-013
TKT-00563,2024-01-17,chat,technical support,i have a negative experience regarding technical support. this is a cancellation.,12,negative,cancellation,resolved,50.0,1.0,agt-030
TKT-01461,2024-01-21,phone_transcript,technical support,i have a neutral experience regarding technical support. this is a complaint.,12,neutral,complaint,unresolved,63.6,4.0,agt-049
TKT-00687,2024-12-14,phone_transcript,account,i have a positive experience regarding account. this is a inquiry.,11,positive,inquiry,resolved,50.6,5.0,agt-023
TKT-00958,2024-03-03,phone_transcript,shipping,i have a positive experience regarding shipping. this is a inquiry.,11,positive,inquiry,escalated,31.5,4.0,agt-019
TKT-00190,2024-09-23,chat,account,i have a neutral experience regarding account. this is a inquiry.,11,neutral,inquiry,resolved,32.1,3.0,agt-033
TKT-00976,2024-12-27,chat,shipping,i have a negative experience regarding shipping. this is a escalation request.,12,negative,escalation_request,resolved,38.0,2.0,agt-042
TKT-00700,2024-08-01,email,returns,i have a positive experience regarding returns. this is a inquiry.,11,positive,inquiry,escalated,34.9,3.0,agt-025
TKT-00511,2024-12-09,chat,returns,i returned the item 10 days ago and the refund still hasn't hit my account.,15,negative,complaint,escalated,58.4,1.0,agt-006
TKT-01083,2024-06-02,social_media,shipping,i have a negative experience regarding shipping. this is a inquiry.,11,negative,inquiry,pending,3.4,,agt-033
TKT-00475,2024-06-07,chat,technical support,i have a neutral experience regarding technical support. this is a complaint.,12,neutral,complaint,escalated,49.7,4.0,agt-050
TKT-00857,2024-08-02,social_media,returns,your return portal keeps giving me an error when i try to print the label.,15,negative,complaint,resolved,37.9,5.0,agt-045
TKT-00748,2024-06-19,email,technical support,i have a positive experience regarding technical support. this is a complaint.,12,positive,complaint,pending,14.6,,agt-050
TKT-00253,2024-07-03,phone_transcript,technical support,i have a negative experience regarding technical support. this is a complaint.,12,negative,complaint,resolved,18.4,2.0,agt-026
TKT-00022,2024-09-17,chat,billing,i have a positive experience regarding billing. this is a inquiry.,11,positive,inquiry,resolved,6.2,2.0,agt-016
TKT-01338,2024-11-17,email,account,i have a negative experience regarding account. this is a complaint.,11,negative,complaint,unresolved,70.7,3.0,agt-008
TKT-00460,2024-11-04,chat,returns,it's been 3 weeks and i still haven't received my refund. this is ridiculous.,14,negative,complaint,escalated,66.9,3.0,agt-021
TKT-01185,2024-11-04,email,returns,i was told returns are free but now you're trying to charge me a restocking fee.,16,negative,complaint,resolved,69.1,4.0,agt-045
TKT-00277,2024-08-25,chat,shipping,i have a neutral experience regarding shipping. this is a inquiry.,11,neutral,inquiry,resolved,19.4,1.0,agt-046
TKT-00956,2024-02-15,social_media,technical support,i have a neutral experience regarding technical support. this is a complaint.,12,neutral,complaint,resolved,14.4,5.0,agt-041
TKT-01216,2024-09-02,email,technical support,i have a negative experience regarding technical support. this is a complaint.,12,negative,complaint,unresolved,58.5,5.0,agt-007
TKT-00386,2024-04-29,email,billing,what payment methods do you accept?,6,neutral,inquiry,resolved,3.6,1.0,agt-030
TKT-00806,2024-04-06,phone_transcript,billing,i have a neutral experience regarding billing. this is a complaint.,11,neutral,complaint,escalated,53.7,1.0,agt-025
TKT-01438,2024-11-28,social_media,account,i have a negative experience regarding account. this is a complaint.,11,negative,complaint,resolved,42.0,3.0,agt-035
TKT-00344,2024-12-08,chat,billing,i have a negative experience regarding billing. this is a feedback.,11,negative,feedback,unresolved,62.9,2.0,agt-028
TKT-00770,2024-01-23,chat,billing,i have a negative experience regarding billing. this is a escalation request.,12,negative,escalation_request,escalated,30.2,1.0,agt-013
TKT-01333,2024-07-29,phone_transcript,technical support,i have a neutral experience regarding technical support. this is a complaint.,12,neutral,complaint,pending,20.4,,agt-013
TKT-00131,2024-10-03,email,technical support,i have a positive experience regarding technical support. this is a escalation request.,13,positive,escalation_request,pending,60.2,,agt-022
TKT-00872,2024-06-29,social_media,billing,i was charged twice for my subscription this month and i need a refund immediately. this is completely unacceptable.,19,negative,complaint,resolved,47.4,1.0,agt-032
TKT-01124,2024-06-05,chat,account,i have a neutral experience regarding account. this is a complaint.,11,neutral,complaint,pending,34.5,,agt-048
TKT-01397,2024-05-18,chat,billing,i see duplicate charges on my account. this is the second time this month.,14,negative,complaint,resolved,69.5,1.0,agt-030
TKT-00088,2024-06-02,phone_transcript,account,i have a positive experience regarding account. this is a inquiry.,11,positive,inquiry,unresolved,46.2,3.0,agt-013
TKT-01483,2024-05-25,email,technical support,i have a negative experience regarding technical support. this is a inquiry.,12,negative,inquiry,escalated,59.7,4.0,agt-008
TKT-00331,2024-12-17,phone_transcript,shipping,i have a negative experience regarding shipping. this is a inquiry.,11,negative,inquiry,resolved,71.7,2.0,agt-013
TKT-01239,2024-10-18,chat,technical support,i have a negative experience regarding technical support. this is a complaint.,12,negative,complaint,escalated,14.4,4.0,agt-030
TKT-00467,2024-01-12,phone_transcript,billing,i have a neutral experience regarding billing. this is a escalation request.,12,neutral,escalation_request,resolved,24.2,3.0,agt-049
TKT-00122,2024-10-23,social_media,technical support,i have a negative experience regarding technical support. this is a inquiry.,12,negative,inquiry,escalated,32.6,5.0,agt-040
